,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,count,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,status,type,price,schooldistrict,whatownerloves,zpid
664,55f6f5e03ae7404f74f898c8,Kirkland,47.710439,-122.217658,WA,9302 NE 123rd Ct,98034,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Split-level,Finished,2.75,3,,,Wood products,1690,"Hardwood, Laminate, Linoleum / Vinyl, Slate",,,Forced air,9477,2,8,,Garage - Attached,Asphalt,"Pantry, Walk-in closet",SingleFamily,None,1986,,,,"Bright, Modern Split-Level House on the corner of a cul-de-sac with Two Bedrooms and Two Full Bathrooms Upstairs and One Bedroom, Eat-in-Kitchen and 3/4 Bathroom Downstairs.  The Flooring Upstairs is hardwood, ceramic tile and slate.  There is also a walk-in-closet, two-person soak tub, low energy washer/dryer and a brick fireplace.  The Upstairs Kitchen features a granite countertop, side-by-side frig.,gas stove, DW, garbage disposal, pantry and a double porcelain sink.  The Lower level has an IKEA designed eat-in kitchen with a stainless steel gourmet gas stove and hood, a farmer-style porcelain sink, DW, garbage disposal and pantry.  The One Bedroom Downstairs Apartment also has a 3/4 Bathroom with its  own low energy washer/dryer.  These Two Living Units can be left open to each other or easily separated for privacy.  There is also a two car attached Garage and fully fenced Back Yard equipped with swings, slide and sand box, as well as a Boat or RV Gravel pad.  Since this home was built in 1986 its roof has been replaced, a new furnace installed and a new water heater purchased last year.",3,,,5168,5168,Active,For sale by owner,499000,,"I love that this home is a short walk to beautiful Juanita Beach Park and a convenient distance to schools, stores,restaurants, I 405 and Bastyr University.  I like that the large back yard is perfect for children and pets and adjacent to a green belt.",48760996
665,55f6f5e03ae7404f74f898c9,Kirkland,47.711624,-122.205759,WA,10121 NE 124th Pl # 503,98034,,,,1.5,2,,,,1148,,,,,111976,3,,36,,,,Condominium,Territorial,1980,1980,,,"Thoughtful design & sleek finishes define this townhouse style condo! Many things to love but highlights include 2 private balconies, patio space, fenced yard, designer paint, wood burning fireplace, crown molding & functional floor plan. Kitchen features ss appliances, quartz countertops, new fixtures & custom tile backsplash. Two top floor bedrooms with vaulted ceilings & individual balconies share an updated bathroom. Near Juanita Beach Park & Downtown Kirkland. Easy access to 405 & buses.",21,,,846,846,Active,For sale by agent,249000,,,48699460
666,55f6f5e03ae7404f74f898ca,Kirkland,47.697894,-122.175094,WA,12412 NE 108th Pl,98033,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,,3.0,6,None,,"Composition, Stone",2880,"Carpet, Hardwood, Tile",,Gas,Forced air,9583,2,,,Garage - Detached,Composition,"Dining room, Family room, Laundry room, Master bath, Pantry, Recreation room, Walk-in closet",SingleFamily,Territorial,2008,,Twain Elem,Lake Wash High,"This unique 2 story Craftsman styled home sits on a nature lined and southern faced sunlit parcel. Main and second story luxury Master suites along with 4 additional bedrooms allow flexibility for your growing or extended family. The detached 3 car garage provides for a; 730 sq. ft. 2 bedroom fully complimented upstairs apartment, which is perfect for; family, work or an additional income. High ceilings, stonework throughout and a wonderful beach themed large backyard make this custom built home, HOME. ",18,Rose Hill Jnr High,North Rose Hill,2162,2162,Active,For sale by owner,1024950,LKW,"Love the large private backyard. Rose Hill is conveniently located to; Microsoft, Google, Bellevue, shopping, restaurants, entertainment, I-405, SR-520 and of course, the Waterfront.",49096856
667,55f6f5e03ae7404f74f898cb,Kirkland,47.724254,-122.162267,WA,13320 NE 137th Pl,98034,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,1.0,2,,1,Wood,940,"Carpet, Laminate",,,Forced air,3311,1,,,Garage - Attached,Asphalt,"Family room, Master bath",SingleFamily,,1981,,,,,10,,,4835,4835,Active,For sale by agent,280000,,"Immaculate home boasts bright & airy kitchen w/lots of counter space & cabs. Dining area provides ceiling fan & sliding doors to patio. Spacious Living Room offers frplc + Wood wrapped sliders leading to deck overlooking fenced yard. Enjoy Generous master W/Adjoining full bath & picture window. New Roof, gutters and exterior paint in 2015, newer carpets, attached one car garage provides security & extra storage space. Amenities include walking trails, RV/PK and Community park. Awesome Location",49104935
668,55f6f5e03ae7404f74f898cc,Kirkland,47.65176,-122.2044,WA,4605 Lake Washington Blvd NE UNIT 201,98033,Dishwasher,Contemporary,None,3.0,4,Central,2,Cement / Concrete,2634,Hardwood,2,Gas,Forced air,,1,,3,Garage - Attached,Other,Mud room,Condominium,Mountain,2015,,,,"New Luxury Condominium by Conner Homes. Private foyer entrance open to sophisticated luxury overlooking Lake Washington. One level, high ceilings, floor to ceiling windows, fine appointments and finishes, 4 bedrooms, sweeping views across Lake Washington, define this breathtaking condominium. Professionally designed Kitchen with SS Wolf Appliances, Prep Sink, Butler's Pantry w/Wine Cooler. 40ft boat slip. Convenient access to Downtown Kirkland, Bellevue, & Seattle. Move in ready!!!
   

         

 
 

    
Yr Built: 2014 SF Src: Plans 
Eff Yr Blt/Src: 2014/See Remarks 
SF: 2,666 Prc/SF: $858.96 
Lt Sz:  
Lt Sz Src:  
  
 

Remarks 

 
New Luxury Condominium by Conner Homes. Private foyer entrance open to sophisticated luxury overlooking Lake Washington. One level, high ceilings, floor to ceiling windows, fine appointments and finishes, 4 bedrooms, sweeping views across Lake Washington, define this breathtaking Condo. Professionally designed Kitchen with SS Wolf Appliances, Prep Sink, Butler's Pantry w/Wine Cooler. 40ft boat slip. Convenient access to Downtown Kirkland, Bellevue, & Seattle. Move in ready!",25,,,4566,4566,Active,For sale by agent,1690000,,,2102188820
669,55f6f5e03ae7404f74f898cd,Kirkland,47.716451,-122.170999,WA,12714 NE 129th Ct APT E102,98034,,,,1.0,1,,,,867,,,,,320860,,,,,,,Condominium,,1980,,,,,1,,,1298,1298,,,,,,48664007
670,55f6f5e03ae7404f74f898ce,Kirkland,47.688056,-122.192112,WA,9721 111th Ave NE,98033,,Modern,,2.5,4,Central,,Stucco,3326,,,Gas,Forced air,13503,2,,,"Garage - Attached, Off-street",Shake / Shingle,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Mud room, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,Territorial,1996,,,,"fantastic two-story w/a timeless design at the end of a cul-de-sac. home is highlighted by 4 large bdrms, 2.5 baths, den/office, bonus rm, 2-staircases &amp; 3-car garage. enjoy peace &amp; serenity sitting in your hot tub on the stamped concrete bkyd patio. large kitchen features slab granite, dacor oven &amp; gas stove. master suite includes walk-in closet &amp; 5-pc bath w/jetted tub. oversized bonus room can accommodate pool table, exercise equipment &amp; large ent center. close-in location near dwtn kirkland.",12,,,8760,8760,,Make me move,1100000,,,48907863
671,55f6f5e03ae7404f74f898cf,Kirkland,47.739327,-122.186086,WA,15227 116th Pl NE,98034,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Split-level,Finished,2.0,3,None,2,"Wood, Brick",1930,"Laminate, Tile",,Gas,Forced air,9067,1,,,Garage - Attached,Composition,"Dining room, Family room, Laundry room, Master bath, Recreation room, Office",SingleFamily,None,1968,2007,Woodmore,Inglemoore,"Remodeled split level centrally located in the Queensgate neighborhood.  Less than 3 miles from Woodinville Wine Country.  Updated w/laminate wood floors, recessed LED lighting through the kitchen, hallway, dining room, and living room.  50 year composite roof installed in 2007, new direct vent water heater and dual stage gas furnace. Kitchen has granite counter tops and tumbled stone backsplash, w/new cabinet facings as well as stainless microwave and stainless dishwasher. Bath has tiled floors and shower, new vanity w/granite counter and above basin sink. Living room w/tiled fireplace. Media room w/gas fireplace insert. Laundry room is large, w/toilet and utility sink and a gas line for the dryer. New shades. Large fully-fenced yard, 8x11 koi pond w/waterfall and shed. Woodmoor Elementary school and North Shore Junior high within walking distance. ",5,,Queensgate,1455,1455,,Make me move,590000,NorthShore,,49015193
672,55f6f5e03ae7404f74f898d0,Kirkland,47.705398,-122.233566,WA,8149 NE 117th Pl,98034,"Dryer, Dishwasher, Refrigerator, Range / Oven, Microwave, Garbage disposal",Craftsman,,3.75,5,Central,,Cement / Concrete,3951,"Hardwood, Linoleum / Vinyl",,Electric,,6534,,,,,Composition,"Walk-in closet, Pantry, Dining room",SingleFamily,Territorial,2011,,Sandburg Elem,Juanita High,"Architecturally designed estate-sized, view-oriented home. Home features 2 levels + a fully finished basement. Large great room concept with large stone fireplace surround, extensive millwork & built-ins. Granite kitchen counters with custom edging, stainless steel appliances & a butler's pantry with built-in wine rack. Luxurious master suite, heat pump, fully fenced yard, new & improved expanded upper & lower decks with access to spacious backyard.  Neighborhood park. Lake Washington schools.",25,Finn Hill Jnr High,,2948,2948,Active,For sale by agent,899999,,,2128261475
673,55f6f5e03ae7404f74f898d1,Kirkland,47.683506,-122.210404,WA,300 10th Ave W,98033,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,None,2.5,3,Central,3,Vinyl,2100,"Carpet, Hardwood, Tile",,"Electric, Gas","Forced air, Radiant",5227,2,7,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Pantry, Walk-in closet",SingleFamily,"Mountain, Territorial, Water",1999,1999,Kirk Elem,Lake Wash High,"Excellent opportunity in coveted West of Market nbhd! Built in 1999 & completely remodeled ground up in 2014. Brand new modern kitchen, cabinets, appliances. All bathrooms razed to ground and completely redone with modern Grohe systems including 2 person shower and radiant heat in masterbath. Radiant heated flooring in entrance hallway keeps entire house warm, brand new hardwood flooring and paint. Sprinklers installed in yard, private tree screen fence. Brand new cabinets in all closets including master walk-in closet and new shades.   

Designed to take advantage of the lake, city and mountain views!! All 3 bdrms on the main flr, with kitchen & great room up. AC, heated floors, gas heat & fireplace. Light and Bright through out! Large front deck perfect for soaking up the sun, summer parties and New Years Eve fireworks!! Low maintenance corner lot. Walk to downtown, beaches, shops and restaurants! Convenient location is minutes to MSFT & Google. Tennis court is 3 blocks away by the water. ",18,Kirkland Jnr High,,8130,8130,,Make me move,1400000,,,48901956
674,55f6f5e03ae7404f74f898d2,Kirkland,47.67508,-122.1961,WA,102 6th St S,98033,"Dishwasher, Dryer, Range / Oven, Washer, Garbage disposal, Microwave, Refrigerator",Modern,None,2.0,4,Central,2,,2079,"Carpet, Hardwood, Tile",,Gas,Forced air,9396,1,6,,Garage - Attached,Composition,"Dining room, Family room, Walk-in closet, Breakfast nook, Laundry room, Master bath",SingleFamily,"Territorial, Water, Mountain",1948,2013,,,"Gorgeous remodel in downtown Kirkland with Upgrades throughout this 4 bed 2 bath home!  This home boasts open floor plan w/ family room open to dinning room 2-way fireplace & outdoor patio. New hardwoods throughout with travertine accent. The Chefs Kitchen has granite island & counter tops,high end stainless steel appliances w/ 6 burner Range oven. Landscaping features hardscaping, in ground pool & water feature.",18,,,6307,6307,,Make me move,1200000,,,48691856
675,55f6f5e03ae7404f74f898d3,Kirkland,47.71372,-122.2072,WA,12607 100th Lane Ne #L-254,98034,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Modern,None,2.0,2,None,1,Wood products,998,"Carpet, Linoleum / Vinyl",2,Electric,"Baseboard, Other",,1,4,1,Carport,Composition,"Dining room, Laundry room, Master bath, Pantry",Condominium,None,1987,2009,,,"This 2 bedroom, 2 bath condo for sale in Kirkland is a prime location for anyone working on the Eastside.  The Kirkland Springs complex houses an outdoor pool, a newly renovated pool house which includes an indoor spa, exercise room, and Rec Room and the complex also has a Sport Court.  This unit is a upper corner unit with vaulted ceilings, granite tile countertops in the Kitchen and Baths.  Full exterior envelope renovations were complete in 2009 which included building paper, new hardi-plank siding, new unit entry decks and railings, new private unit decks with railings, new double pane windows, and new paint. 
",1,,,488,488,,Make me move,279000,,,2102180638
676,55f6f5e03ae7404f74f898d4,Kirkland,47.685762,-122.165455,WA,13041 NE 95th St,98033,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,Finished,3.5,5,,,Wood,2900,"Carpet, Hardwood, Tile",,Gas,Forced air,9188,3,15,,Off-street,Composition,"Dining room, Family room, Laundry room, Master bath, Mud room, Office, Walk-in closet",SingleFamily,Mountain,1924,2007,,,reclaimed 1924 farm house moved a quarter mile from it original location. all systems have been brought up to code with an extensive remodel. original hardwood floors. spray foam insulation all exterior walls and roof. inside walls too for added sound proofing. ,1,,,1091,1091,,Make me move,800000,,the front porch,48902678
677,55f6f5e03ae7404f74f898d5,Kirkland,47.676324,-122.191791,WA,104 9th Ln # 127,98033,,,,3.5,3,,,,1735,,,,,30000,3,,,Garage - Attached,,,Townhouse,Territorial,1998,1998,,,"New Interior Paint, carpets, furnace, water heater, garage door opener, washer/dryer, dishwasher.  Association had new roofs completed 2013-2014.

HOD also includes earthquake insurance",1,,,3156,3156,,Make me move,675000,,,48969981
678,55f6f5e03ae7404f74f898d6,Kirkland,47.72959,-122.20918,WA,9904 Ne 142nd Place #C101,98033,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Other,None,1.75,2,,2,Wood,1087,"Carpet, Hardwood, Linoleum / Vinyl",1,,,,,9,,Carport,Composition,"Dining room, Laundry room, Master bath",Condominium,Territorial,1985,1989,,,"Maple Glen in Juanita just minutes from EVERYTHING! Ground Floor End Unit with Greenbelt. Fresh Interior Paint. Enter from private lower landing into Entry with Hardwood Floors. Galley Style Kitchen With Newer Stove, Fridge & Pantry. Dining Room Window with natural lighting. Large Living Room with Wood Burning Fireplace, Large Window & Slider to Private Patio. Master Bedroom with Private Bath & Over-Sized Closet. Additional Full Bath & Bedroom. Full Size Laundry Area. Two Assigned & Visitor Parking. 2 Storage Areas. Investors Welcomed! Room in rental cap.
",28,,,2043,2043,Active,For sale by agent,220000,,"The locations is amazing. So close to EVERYTHING, including Lake Washington's Juanita Beach.
",2101760749
679,55f6f5e03ae7404f74f898d7,Kirkland,47.730535,-122.177021,WA,14315 123rd Ave NE APT B,98034,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,None,2.5,2,,1,Wood,1152,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Electric,Wall,10500,2,,,"Garage - Detached, Off-street",Composition,"Dining room, Laundry room, Master bath",Townhouse,Territorial,1976,1987,,,"Spacious,Unique Townhome in Kingsgate!No shared walls,only 4 units! Walk to new library, bus, grocery & near Evergreen Hospital. EZ commute to Microsoft, Google. Great floor plan boasts Living Room with hardwood floors, woodburning fireplace, dining room & updated kitchen & baths. French doors to beautiful, private, fully fenced backyard with new deck, pavers & mature landscaping (black raspberries, blueberries, roses). Master Bedroom has balcony that overlooks yard. Pet friendly & no rental cap. 1 car garage with lots of storage + reserved parking space. Low HOA dues include water, sewer, building insurance, gutter, roof cleaning, outside community landscaping.",13,,,3893,3893,Active,For sale by agent,299888,,,59698880
680,55f6f5e03ae7404f74f898d8,Kirkland,47.724673,-122.206949,WA,10010 NE 138th Pl APT R1,98034,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,,2.0,2,,,Stucco,919,"Carpet, Laminate",,,Baseboard,1000,2,,,Off-street,Shake / Shingle,,SingleFamily,,1982,,Lake Wash SD,Lake Wash SD,"Fresh and clean 2bd-1.5bth townhome style condo. Kitchen, hallway w/ closet, and open living room/dining room downstairs. Two bedrooms with full bathroom and w/d upstairs. Big backyard has been recently leveled with new sod, flower beds, and raised vegetable garden bed. Includes extra storage space and all appliances.",1,Lake Wash SD,Juanita,2617,2617,,Make me move,290000,,,2126300549
681,55f6f5e03ae7404f74f898d9,Kirkland,47.675798,-122.193106,WA,838 Kirkland Ave,98033,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,Finished,3.5,3,Central,,"Shingle, Wood",3620,"Carpet, Hardwood, Tile",,Gas,Forced air,5073,3,10,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Library, Master bath, Mud room, Office, Pantry, Workshop, Walk-in closet",SingleFamily,,2006,2014,,,"Perfect in-law or nanny live-in home with a 570 square foot apartment with separate entrance, private patio, walk-in closet, full bath which is over and above the home square footage. There is also an elevator to all 3 levels of the house. Two car garage has a workshop attached for the homeowner who likes doing projects themselves. There are 3 gas fireplaces-in living room, family room, and master bath.",1,,,2027,2027,,Make me move,1350000,,"Phenomenal access to downtown Kirkland, Houghton, ParkPlace and a minute to I405 exit (85th).
Gourmet kitchen open to family room and an eating area for a cozy family atmosphere.
High end finishes throughout house. Laundry room on 3rd floor convenient to bedrooms. 
Two zone heating with air conditioning on bedroom zone for coolness during hot summers.",63334907
682,55f6f5e03ae7404f74f898da,Kirkland,47.73123,-122.17033,WA,12708 Ne 144th Street #B 301,98034,Dishwasher,,,1.0,1,,1,,713,Hardwood,3,,,,3,,,Garage - Detached,,Dining room,Condominium,Territorial,1983,,,,"Beautiful view from this private, top floor end unit in a peaceful setting and in a great neighborhood. Welcome home to this light & bright spacious condo with Westerly views, vaulted ceilings, open floor plan, wood burning fireplace, deck, dining room, breakfast bar, kitchen with stainless steel appliances, formal entry, walk in closet, plus full size washer & dryer. The unit also comes with private garage and complex has many uncovered, unassigned parking spaces. Great location close to restaurants, banks, library, stores, ice rink, Woodinville Wineries, Evergreen Hospital, major roadways & buses.  Come be part of the community.  For picture gallery and Kirkland & Kingsgate Neighborhood You TubeVideo, go to website at ww.NataliasHomes.com.  For more information call/text Natalia, Managing Broker, Skyline Properties, Inc. at 206-979-0753 or email: Natalia@NataliasHomes.com  ",13,,,579,579,Active,For sale by agent,165000,,"Top Floor, End Unit, Westerly Views, Open, Light & Bright, Private Garage, Lots of Parking, Good Bus Routes, Walking Distance to stores & restaurants",2101217235
683,55f6f5e03ae7404f74f898db,Kirkland,47.675972,-122.193476,WA,836 Kirkland Ave,98033,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,,2.5,3,Central,2,"Wood, Stone",1720,"Hardwood, Carpet, Slate, Tile",,,Forced air,3484,2,,,Garage - Attached,Composition,Dining room,SingleFamily,,2005,,,,"Extensive stonework, copper gutters & tranquil landscaping welcome you to this incredible home. Step inside on the tiled inlaid foyer surrounded by rich cherry hardwoods. Kitchen is a chef's delight w/stainless appliances & granite counter tops, walk in pantry. Sumptuous 5 piece master w/ jetted tub and oversized shower w/ frame less glass surround & granite. Cozy fpl in master, built in vacuum, security, fiber optics, get your own Zen on out back by the bubbling fountain.",15,,,3824,3824,,Make me move,1099000,LKW,,63334908
684,55f6f5e03ae7404f74f898dc,Kirkland,47.703553,-122.20558,WA,11514 101st Pl NE,98033,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,Finished,4.0,4,,3,"Brick, Cement / Concrete",4000,"Carpet, Hardwood, Slate",,"Electric, Gas",Forced air,8076,3,,,Garage - Attached,Composition,"Dining room, Family room, Laundry room, Master bath, Office, Recreation room, Walk-in closet",SingleFamily,Water,2006,,,,"Home Sweet Home. Quiet neighborhood, home is situated near a beach, fine dining, shopping & schools just mins away. This is a newer built home w/3 beautifully custom built levels. Open floor plan. Extensive kitchen, 2 ovens, 2 dish washers, a large deep sink, beautiful Caesar Stone slab counter & island are so huge, commercial grade stainless steel appliances, Chef's dream kitchen, Built in Vacuum, Sprinkler & Security system, Hot tub, 2view decks w/heater, sound system, Skylights and on and on.",25,,Juanita Point,9022,9022,Active,For sale by agent,1249900,LKW,,84756600
685,55f6f5e03ae7404f74f898dd,Kirkland,47.689879,-122.207089,WA,140 18th Ave,98033,,,Unfinished,1.5,4,,,,1370,,,,Other,49000,1,,,Garage - Attached,,,SingleFamily,,1938,,,,"Exceptionally rare building opportunity near desirable Downtown Kirkland. Located in the East of Market neighborhood, this property is within walking distance of Elementary and Middle schools, Market Street, Parks, and Cafe's. Combined with the adjacent tax parcel (included at this price), this property offers 4 legal single-family building sites with potential Lake Washington views. Enjoy high quality living and tremendous access to life activities!",12,,,1073,1073,Active,For sale by agent,1900000,,,48716089
686,55f6f5e03ae7404f74f898de,Kirkland,47.677513,-122.191925,WA,215 9th St APT D101,98033,,,,2.0,2,,1,,988,,,,,177650,3,,92,,,,Condominium,Territorial,1987,2005,,,,1,,,2985,2985,,Make me move,325000,,,63562412
687,55f6f5e03ae7404f74f898df,Kirkland,47.690733,-122.21033,WA,1811 Market St,98033,Dishwasher,Craftsman,,2.5,9,Wall,,Wood,2850,Laminate,,Gas,Baseboard,13629,2,,,Off-street,Composition,Dining room,SingleFamily,,1946,1985,,,"Great potential development site as value is in land and location.  There are two legal tax parcels totaling 13,630 sq feet on Market St.  Property is zoned RS7.2    This 9 bedroom, 4 bath home was a senior care center.  Level lot with excellent frontage.  The property next door is now listed as well.  Think big and this property can be yours. ",15,,,4986,4986,Active,For sale by agent,884990,,,48693272
688,55f6f5e03ae7404f74f898e0,Kirkland,47.669719,-122.203024,WA,714 3rd St S,98033,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,Unfinished,3.0,3,,,"Wood, Cement / Concrete",1633,"Carpet, Softwood, Tile",,,Forced air,3049,2,,,,Metal,,SingleFamily,Water,2013,2013,,,"Farmhouse modern, downtown. Exceptional in style and location; A respect for history infused with clean, modern design. Up-close lake, city, and mountain views. A carefully vetted floor plan with stunning site lines and precise details; farmhouse style in pure and simple doses. Natural light reigns; lofty, airy spaces impart a sense of calm, and wellness. A fresh backdrop for quality living with three bedrooms, three baths, and a spectacular light-filled loft. Reclaimed wood, cararra marble, vaulted ceilings; fixtures as functional art. Viking, Bosch, sound insulation, A/C ready. Private backyard; the lake and vibrant Downtown at your doorstep.",34,,,6927,6927,,Make me move,1100000,,,48750831
689,55f6f5e03ae7404f74f898e1,Kirkland,47.729836,-122.216596,WA,14262 93rd Ct NE,98034,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Contemporary,Finished,2.75,4,,2,"Wood, Wood products",2240,"Carpet, Hardwood, Slate, Tile",,Gas,Forced air,7971,2,9,,Garage - Attached,Composition,"Dining room, Family room, Master bath, Office, Recreation room",SingleFamily,Territorial,1979,,,,"Welcome Home!  This 4 bed, 2.75 bath w/ office & bonus room is situated on a quiet cul-de-sac in sought-after Timberwood.  The slate entry & soaring custom crafted vaulted ceilings will invite you in & the warm hardwood floors, updates & versatile spaces will keep you there.  Light, bright & open kitchen boasts SS appliances (w/ gas range) & granite counters. Entertainment sized 2-tier deck overlooks the huge, private fenced yard. Oversized 2-car garage plus RV/boat parking.  Lake WA schools.",16,,,6555,6555,Active,For sale by agent,499950,,,49095018
690,55f6f5e03ae7404f74f898e2,Kirkland,47.72436,-122.207322,WA,10023 NE 138th Pl APT C5,98034,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,None,1.5,2,,,,919,"Hardwood, Linoleum / Vinyl",,,,201682,,5,,,,"Breakfast nook, Dining room, Family room",Townhouse,,1982,,,,"Remarks
Exceptional REO Bank Owned Popular Westwood Village Juanita 2-Storey Townhouse. Freshly Repainted Inside Moved In Ready.2 Bedrooms 1.5 Baths With 919 Interior SF.Nice Wrap Around Kitchen With All Appliances Included.Family/Great Room & Formal Dining Room With Direct Access To Your Own Private Rear Patio & Garden.Upper Has 2 Bedrooms & Dedicated Utility Closet With Stacker Washer/Dryer.This Cozy Townhouse is Located Close To All Amenities, Park, Lake & Minutes to Freeway.Its All You Expect & More
Agent Remarks
REO/Bank Owned Asset.Sold As Is With No Warranty.Home Winterized, No Power/Uitlity.Show Daylight Only. MLS Keybox At Front Door. Highest & Best Offer Due (If Any) On 8/3/2015. Submit With REO Attachment.Seller Direct Chicago Title Escrow #46685-ETU.",15,,,2698,2698,Active,For sale by agent,179900,,"Very Central Location In Juanita, Private Rear patio and Yard",2124813441
691,55f6f5e03ae7404f74f898e3,Kirkland,47.714799,-122.190747,WA,11229 NE 128th St APT H302,98034,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.0,2,,1,Vinyl,908,"Carpet, Laminate",,,,412744,3,,,Carport,Composition,"Family room, Master bath",Townhouse,Territorial,1990,2006,,,"Comfortable top floor condo with exclusive greenbelt view, balcony, and easy pool and cabana access. This 2 bed, 1.75 bath unit features large bedrooms, and the master bedroom has a private bathroom. Completely remodeled in 2006, New carpet throughout, newly painted, with dark stained laminate hardwood floors in the kitchen and entry way. Open layout in the kitchen and living space, with wood burning fire place. Two assigned parking spaces, and easy access to freeways and transit.",10,,,1465,1465,Active,For sale by agent,255000,,,68478127
692,55f6f5e03ae7404f74f898e4,Kirkland,47.679501,-122.210513,WA,121 5th Ave W,98033,,Bungalow,Unfinished,1.0,3,,,Wood,1140,,,Electric,Wall,7140,2,,,Garage - Detached,,,SingleFamily,Water,1940,,,,"West of Market bungalow with value in the land.
Lake Washington views from 2nd Floor.

",3,,West Of Market,4688,4688,Active,For sale by owner,850000,LKW,,48901785
693,55f6f5e03ae7404f74f898e5,Kirkland,47.681004,-122.206399,WA,143 8th Ave,98033,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",,Finished,2.75,2,,3,Wood products,2348,"Carpet, Tile",,Gas,Forced air,5189,3,,,Garage - Attached,Other,"Breakfast nook, Dining room, Family room, Master bath, Walk-in closet",SingleFamily,"City, Mountain, Water",1995,,,,,27,,,1353,1353,Active,For sale by agent,1125000,,"Meticulous, East of Market Charm with attractive updates throughout! 2 view decks with prime southern exposure. Spacious slab granite kitchen. Generous master with 5-piece marble bath & private deck. 2nd bedroom suite. Living/Dining great room opens to the entertainment deck. Comfortable family room with wet bar & large storage closet. Pristine corner lot with gorgeous landscaping displays lush lawn & colorful garden beds. Excellent location just blocks to downtown. Ally access to 3-car garage.",48902280
694,55f6f5e03ae7404f74f898e6,Kirkland,47.678779,-122.167505,WA,12844 NE 84th St,98033,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator, Dryer, Washer",Ranch / Rambler,None,4.0,5,Central,,"Brick, Wood",2690,"Hardwood, Carpet, Tile",,"Electric, Gas","Forced air, Heat pump",10880,1,,,Garage - Attached,Composition,"Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Sun room",SingleFamily,,1960,2012,Rose Hill Elementary School,Lake Washington High School,"This gorgeous 2,690 sq. ft. home features 5 bedrooms, 4 bathrooms and was fully renovated in 2012. You are greeted with an amazing landscaped yard and covered front entry that will make you right at home. Beautiful hardwoods adorn the entire home as well as designer paint colors. This turnkey home has a new roof, new windows, new plumbing, new electrical and more. You will also enjoy your backup generator, A/C, dual water heaters, new furnace and laundry room. You will never have to walk far to use one of the 4 full bathrooms. Your cooks kitchen enjoys stainless steel appliances as well. Your double sided slate fireplace will keep you warm on those cold winter nights. You will also enjoy your huge 10,880 sq. ft. lot with huge back patio and large grass area to stretch your legs.",1,Rose Hill Junior High,Casa Vista,10916,10916,,Make me move,875000,Lake Washington School District,,48729025
